lea_name,lea_id,state,year,homeschool_students
Mahnomen Public School District,2718660,MINNESOTA,2019-20,5.0
Marshall County Central Schools,2723550,MINNESOTA,2017-18,7.0
Mahnomen Public School District,2718660,MINNESOTA,2018-19,5.0
Madelia Public School District,2718570,MINNESOTA,2022-23,11.0
Lac Qui Parle Valley Schools,2700125,MINNESOTA,2022-23,20.0
Laporte Public School District,2717940,MINNESOTA,2019-20,29.0
Laporte Public School District,2717940,MINNESOTA,2020-21,36.0
Laporte Public School District,2717940,MINNESOTA,2021-22,31.0
Laporte Public School District,2717940,MINNESOTA,2022-23,35.0
Lewiston-Altura Public School Dist,2718090,MINNESOTA,2019-20,0.0
Lewiston-Altura Public School Dist,2718090,MINNESOTA,2020-21,37.0
Lewiston-Altura Public School Dist,2718090,MINNESOTA,2021-22,41.0
Lewiston-Altura Public School Dist,2718090,MINNESOTA,2022-23,42.0
Long Prairie-Grey Eagle School Dist,2700109,MINNESOTA,2020-21,64.0
Long Prairie-Grey Eagle School Dist,2700109,MINNESOTA,2021-22,54.0
Long Prairie-Grey Eagle School Dist,2700109,MINNESOTA,2022-23,64.0
Mabel-Canton Public School Dist.,2718540,MINNESOTA,2017-18,8.0
Mabel-Canton Public School Dist.,2718540,MINNESOTA,2018-19,7.0
Mabel-Canton Public School Dist.,2718540,MINNESOTA,2019-20,6.0
Mabel-Canton Public School Dist.,2718540,MINNESOTA,2020-21,14.0
Maccray School District,2700091,MINNESOTA,2017-18,19.0
Maccray School District,2700091,MINNESOTA,2018-19,12.0
Maccray School District,2700091,MINNESOTA,2019-20,18.0
Maccray School District,2700091,MINNESOTA,2020-21,50.0
Maccray School District,2700091,MINNESOTA,2021-22,55.0
Maccray School District,2700091,MINNESOTA,2022-23,47.0
Madelia Public School District,2718570,MINNESOTA,2017-18,2.0
Madelia Public School District,2718570,MINNESOTA,2018-19,5.0
Madelia Public School District,2718570,MINNESOTA,2019-20,6.0
Madelia Public School District,2718570,MINNESOTA,2020-21,15.0
Madelia Public School District,2718570,MINNESOTA,2021-22,12.0
Mahnomen Public School District,2718660,MINNESOTA,2017-18,4.0
New York Mills Public School Dist.,2723520,MINNESOTA,2022-23,25.0
Marshall County Central Schools,2723550,MINNESOTA,2018-19,11.0
Marshall County Central Schools,2723550,MINNESOTA,2020-21,12.0
Melrose Public School District,2720550,MINNESOTA,2022-23,30.0
Menahga Public School District,2720580,MINNESOTA,2017-18,30.0
Menahga Public School District,2720580,MINNESOTA,2018-19,29.0
Menahga Public School District,2720580,MINNESOTA,2019-20,31.0
Menahga Public School District,2720580,MINNESOTA,2020-21,199.0
Menahga Public School District,2720580,MINNESOTA,2021-22,143.0
Menahga Public School District,2720580,MINNESOTA,2022-23,148.0
Mesabi East School District,2791450,MINNESOTA,2017-18,46.0
Mesabi East School District,2791450,MINNESOTA,2018-19,65.0
Mesabi East School District,2791450,MINNESOTA,2019-20,59.0
Mesabi East School District,2791450,MINNESOTA,2020-21,91.0
Mesabi East School District,2791450,MINNESOTA,2021-22,97.0
Mesabi East School District,2791450,MINNESOTA,2022-23,85.0
Milaca Public School District,2720670,MINNESOTA,2017-18,148.0
Milaca Public School District,2720670,MINNESOTA,2018-19,156.0
Milaca Public School District,2720670,MINNESOTA,2019-20,167.0
Milaca Public School District,2720670,MINNESOTA,2020-21,230.0
Milaca Public School District,2720670,MINNESOTA,2021-22,226.0
Milaca Public School District,2720670,MINNESOTA,2022-23,225.0
Milroy Public School District,2721210,MINNESOTA,2017-18,13.0
Milroy Public School District,2721210,MINNESOTA,2018-19,8.0
Milroy Public School District,2721210,MINNESOTA,2019-20,9.0
Milroy Public School District,2721210,MINNESOTA,2020-21,8.0
Milroy Public School District,2721210,MINNESOTA,2021-22,7.0
Milroy Public School District,2721210,MINNESOTA,2022-23,7.0
Minneota Public School District,2721270,MINNESOTA,2017-18,24.0
Minneota Public School District,2721270,MINNESOTA,2018-19,24.0
Melrose Public School District,2720550,MINNESOTA,2021-22,17.0
Marshall County Central Schools,2723550,MINNESOTA,2019-20,10.0
Melrose Public School District,2720550,MINNESOTA,2020-21,20.0
Melrose Public School District,2720550,MINNESOTA,2018-19,7.0
Marshall County Central Schools,2723550,MINNESOTA,2021-22,7.0
Marshall County Central Schools,2723550,MINNESOTA,2022-23,7.0
Marshall Public School District,2718940,MINNESOTA,2017-18,60.0
Marshall Public School District,2718940,MINNESOTA,2018-19,49.0
Marshall Public School District,2718940,MINNESOTA,2019-20,66.0
Marshall Public School District,2718940,MINNESOTA,2020-21,76.0
Marshall Public School District,2718940,MINNESOTA,2021-22,80.0
Marshall Public School District,2718940,MINNESOTA,2022-23,62.0
Martin County West School District,2718960,MINNESOTA,2017-18,23.0
Martin County West School District,2718960,MINNESOTA,2018-19,19.0
Martin County West School District,2718960,MINNESOTA,2019-20,15.0
Martin County West School District,2718960,MINNESOTA,2020-21,21.0
Martin County West School District,2718960,MINNESOTA,2021-22,25.0
Martin County West School District,2718960,MINNESOTA,2022-23,25.0
Mcgregor Public School District,2719170,MINNESOTA,2017-18,20.0
Mcgregor Public School District,2719170,MINNESOTA,2018-19,24.0
Mcgregor Public School District,2719170,MINNESOTA,2019-20,29.0
Mcgregor Public School District,2719170,MINNESOTA,2020-21,33.0
Mcgregor Public School District,2719170,MINNESOTA,2021-22,41.0
Mcgregor Public School District,2719170,MINNESOTA,2022-23,38.0
Medford Public School District,2719320,MINNESOTA,2017-18,0.0
Medford Public School District,2719320,MINNESOTA,2018-19,0.0
Medford Public School District,2719320,MINNESOTA,2019-20,0.0
Medford Public School District,2719320,MINNESOTA,2020-21,13.0
Medford Public School District,2719320,MINNESOTA,2021-22,3.0
Medford Public School District,2719320,MINNESOTA,2022-23,5.0
Melrose Public School District,2720550,MINNESOTA,2017-18,5.0
Melrose Public School District,2720550,MINNESOTA,2019-20,2.0
Nicollet Public School District,2723580,MINNESOTA,2017-18,2.0
Nicollet Public School District,2723580,MINNESOTA,2018-19,5.0
Nicollet Public School District,2723580,MINNESOTA,2019-20,4.0
Pipestone Area School District,2700108,MINNESOTA,2021-22,48.0
Pipestone Area School District,2700108,MINNESOTA,2022-23,50.0
Plainview-Elgin-Millville,2700287,MINNESOTA,2017-18,12.0
Plainview-Elgin-Millville,2700287,MINNESOTA,2018-19,20.0
Plainview-Elgin-Millville,2700287,MINNESOTA,2019-20,16.0
Plainview-Elgin-Millville,2700287,MINNESOTA,2020-21,26.0
Plainview-Elgin-Millville,2700287,MINNESOTA,2021-22,37.0
Plainview-Elgin-Millville,2700287,MINNESOTA,2022-23,35.0
Princeton Public School District,2730030,MINNESOTA,2017-18,167.0
Princeton Public School District,2730030,MINNESOTA,2018-19,236.0
Princeton Public School District,2730030,MINNESOTA,2019-20,243.0
Princeton Public School District,2730030,MINNESOTA,2020-21,375.0
Princeton Public School District,2730030,MINNESOTA,2021-22,354.0
Princeton Public School District,2730030,MINNESOTA,2022-23,365.0
Prinsburg Public School District,2716830,MINNESOTA,2018-19,0.0
Prinsburg Public School District,2716830,MINNESOTA,2019-20,0.0
Prinsburg Public School District,2716830,MINNESOTA,2020-21,5.0
Prinsburg Public School District,2716830,MINNESOTA,2021-22,5.0
Prinsburg Public School District,2716830,MINNESOTA,2022-23,11.0
Prior Lake-Savage Area Schools,2730060,MINNESOTA,2017-18,136.0
Prior Lake-Savage Area Schools,2730060,MINNESOTA,2018-19,159.0
Prior Lake-Savage Area Schools,2730060,MINNESOTA,2019-20,141.0
Prior Lake-Savage Area Schools,2730060,MINNESOTA,2020-21,224.0
Prior Lake-Savage Area Schools,2730060,MINNESOTA,2021-22,223.0
Prior Lake-Savage Area Schools,2730060,MINNESOTA,2022-23,207.0
Proctor Public School District,2730090,MINNESOTA,2017-18,58.0
Proctor Public School District,2730090,MINNESOTA,2018-19,61.0
Pipestone Area School District,2700108,MINNESOTA,2020-21,54.0
Proctor Public School District,2730090,MINNESOTA,2019-20,79.0
Pipestone Area School District,2700108,MINNESOTA,2019-20,26.0
Pipestone Area School District,2700108,MINNESOTA,2017-18,28.0
Pierz Public School District,2728320,MINNESOTA,2022-23,42.0
Pillager Public School District,2728350,MINNESOTA,2017-18,28.0
Pillager Public School District,2728350,MINNESOTA,2018-19,25.0
Pillager Public School District,2728350,MINNESOTA,2019-20,16.0
Pillager Public School District,2728350,MINNESOTA,2020-21,65.0
Pillager Public School District,2728350,MINNESOTA,2021-22,59.0
Pillager Public School District,2728350,MINNESOTA,2022-23,44.0
Pine City Public School District,2728380,MINNESOTA,2017-18,82.0
Pine City Public School District,2728380,MINNESOTA,2018-19,83.0
Pine City Public School District,2728380,MINNESOTA,2019-20,83.0
Pine City Public School District,2728380,MINNESOTA,2020-21,120.0
Pine City Public School District,2728380,MINNESOTA,2021-22,119.0
Pine City Public School District,2728380,MINNESOTA,2022-23,94.0
Pine Island Public School Dist.,2728950,MINNESOTA,2017-18,35.0
Pine Island Public School Dist.,2728950,MINNESOTA,2018-19,39.0
Pine Point Public School District,2728960,MINNESOTA,2017-18,0.0
Pine Point Public School District,2728960,MINNESOTA,2018-19,0.0
Pine Point Public School District,2728960,MINNESOTA,2019-20,0.0
Pine Point Public School District,2728960,MINNESOTA,2020-21,0.0
Pine Point Public School District,2728960,MINNESOTA,2021-22,0.0
Pine Point Public School District,2728960,MINNESOTA,2022-23,0.0
Pine River-Backus School District,2728970,MINNESOTA,2017-18,69.0
Pine River-Backus School District,2728970,MINNESOTA,2018-19,99.0
Pine River-Backus School District,2728970,MINNESOTA,2019-20,93.0
Pine River-Backus School District,2728970,MINNESOTA,2020-21,146.0
Pine River-Backus School District,2728970,MINNESOTA,2021-22,155.0
Pine River-Backus School District,2728970,MINNESOTA,2022-23,165.0
Pipestone Area School District,2700108,MINNESOTA,2018-19,28.0
Pierz Public School District,2728320,MINNESOTA,2021-22,44.0
Proctor Public School District,2730090,MINNESOTA,2020-21,118.0
Proctor Public School District,2730090,MINNESOTA,2022-23,108.0
Red Rock Central School District,2700132,MINNESOTA,2019-20,4.0
Red Rock Central School District,2700132,MINNESOTA,2020-21,9.0
Red Rock Central School District,2700132,MINNESOTA,2021-22,9.0
Red Rock Central School District,2700132,MINNESOTA,2022-23,16.0
Red Wing Public School District,2730480,MINNESOTA,2017-18,82.0
Red Wing Public School District,2730480,MINNESOTA,2018-19,81.0
Red Wing Public School District,2730480,MINNESOTA,2019-20,91.0
Redwood Area School District,2700182,MINNESOTA,2017-18,19.0
Redwood Area School District,2700182,MINNESOTA,2018-19,20.0
Redwood Area School District,2700182,MINNESOTA,2019-20,20.0
Redwood Area School District,2700182,MINNESOTA,2020-21,27.0
Redwood Area School District,2700182,MINNESOTA,2021-22,23.0
Redwood Area School District,2700182,MINNESOTA,2022-23,21.0
Renville County West School Dist.,2700163,MINNESOTA,2017-18,11.0
Renville County West School Dist.,2700163,MINNESOTA,2018-19,11.0
Renville County West School Dist.,2700163,MINNESOTA,2019-20,5.0
Renville County West School Dist.,2700163,MINNESOTA,2020-21,25.0
Richfield Public School District,2731750,MINNESOTA,2017-18,91.0
Richfield Public School District,2731750,MINNESOTA,2018-19,89.0
Richfield Public School District,2731750,MINNESOTA,2019-20,87.0
Richfield Public School District,2731750,MINNESOTA,2020-21,103.0
Richfield Public School District,2731750,MINNESOTA,2021-22,81.0
Richfield Public School District,2731750,MINNESOTA,2022-23,88.0
Robbinsdale Public School District,2731780,MINNESOTA,2017-18,262.0
Robbinsdale Public School District,2731780,MINNESOTA,2018-19,277.0
Robbinsdale Public School District,2731780,MINNESOTA,2019-20,272.0
Robbinsdale Public School District,2731780,MINNESOTA,2020-21,332.0
Red Rock Central School District,2700132,MINNESOTA,2018-19,7.0
Proctor Public School District,2730090,MINNESOTA,2021-22,104.0
Red Rock Central School District,2700132,MINNESOTA,2017-18,7.0
Red Lake Public School District,2730510,MINNESOTA,2021-22,0.0
Pelican Rapids Public Schools,2728170,MINNESOTA,2021-22,25.0
Pelican Rapids Public Schools,2728170,MINNESOTA,2022-23,39.0
Pine Island Public School District,2728950,MINNESOTA,2019-20,46.0
Pine Island Public School District,2728950,MINNESOTA,2020-21,45.0
Pine Island Public School District,2728950,MINNESOTA,2021-22,70.0
Pine Island Public School District,2728950,MINNESOTA,2022-23,62.0
Randolph Public School District,2730150,MINNESOTA,2017-18,9.0
Randolph Public School District,2730150,MINNESOTA,2018-19,8.0
Randolph Public School District,2730150,MINNESOTA,2019-20,11.0
Randolph Public School District,2730150,MINNESOTA,2020-21,30.0
Randolph Public School District,2730150,MINNESOTA,2021-22,31.0
Randolph Public School District,2730150,MINNESOTA,2022-23,30.0
Red Lake County Central Public Sch,2700385,MINNESOTA,2017-18,7.0
Red Lake County Central Public Sch,2700385,MINNESOTA,2018-19,14.0
Red Lake County Central Public Sch,2700385,MINNESOTA,2019-20,10.0
Red Lake County Central Public Sch,2700385,MINNESOTA,2020-21,12.0
Red Lake County Central Public Sch,2700385,MINNESOTA,2021-22,11.0
Red Lake County Central Public Sch,2700385,MINNESOTA,2022-23,8.0
Red Lake Falls Public School Dist.,2730450,MINNESOTA,2017-18,10.0
Red Lake Falls Public School Dist.,2730450,MINNESOTA,2018-19,7.0
Red Lake Falls Public School Dist.,2730450,MINNESOTA,2019-20,6.0
Red Lake Falls Public School Dist.,2730450,MINNESOTA,2020-21,12.0
Red Lake Falls Public School Dist.,2730450,MINNESOTA,2021-22,11.0
Red Lake Falls Public School Dist.,2730450,MINNESOTA,2022-23,15.0
Red Lake Public School District,2730510,MINNESOTA,2018-19,1.0
Red Lake Public School District,2730510,MINNESOTA,2019-20,0.0
Red Lake Public School District,2730510,MINNESOTA,2020-21,0.0
Red Lake Public School District,2730510,MINNESOTA,2022-23,0.0
Lynd Public School District,2718390,MINNESOTA,2022-23,9.0
Pierz Public School District,2728320,MINNESOTA,2020-21,38.0
Pierz Public School District,2728320,MINNESOTA,2018-19,22.0
Nrheg School District,2700089,MINNESOTA,2017-18,32.0
Nrheg School District,2700089,MINNESOTA,2018-19,25.0
Nrheg School District,2700089,MINNESOTA,2019-20,26.0
Nrheg School District,2700089,MINNESOTA,2020-21,49.0
Nrheg School District,2700089,MINNESOTA,2021-22,42.0
Nrheg School District,2700089,MINNESOTA,2022-23,35.0
North Branch Area Public Schools,2723820,MINNESOTA,2021-22,254.0
North Branch Area Public Schools,2723820,MINNESOTA,2022-23,246.0
North St. Paul-Maplewood Oakdale,2723850,MINNESOTA,2019-20,162.0
North St. Paul-Maplewood Oakdale,2723850,MINNESOTA,2020-21,262.0
North St. Paul-Maplewood Oakdale,2723850,MINNESOTA,2021-22,290.0
North St. Paul-Maplewood Oakdale,2723850,MINNESOTA,2022-23,275.0
Ogilvie Public School District,2723970,MINNESOTA,2017-18,39.0
Ogilvie Public School District,2723970,MINNESOTA,2018-19,49.0
Ogilvie Public School District,2723970,MINNESOTA,2019-20,37.0
Ogilvie Public School District,2723970,MINNESOTA,2020-21,54.0
Ogilvie Public School District,2723970,MINNESOTA,2021-22,38.0
Ogilvie Public School District,2723970,MINNESOTA,2022-23,50.0
Onamia Public School District,2725050,MINNESOTA,2017-18,11.0
Onamia Public School District,2725050,MINNESOTA,2018-19,14.0
Onamia Public School District,2725050,MINNESOTA,2019-20,14.0
Onamia Public School District,2725050,MINNESOTA,2020-21,13.0
Onamia Public School District,2725050,MINNESOTA,2021-22,15.0
Onamia Public School District,2725050,MINNESOTA,2022-23,17.0
Orono Public School District,2725080,MINNESOTA,2017-18,68.0
Orono Public School District,2725080,MINNESOTA,2018-19,63.0
Orono Public School District,2725080,MINNESOTA,2019-20,65.0
Northland Community Schools,2730870,MINNESOTA,2022-23,16.0
Orono Public School District,2725080,MINNESOTA,2020-21,99.0
Northland Community Schools,2730870,MINNESOTA,2021-22,15.0
Northland Community Schools,2730870,MINNESOTA,2019-20,19.0
Nicollet Public School District,2723580,MINNESOTA,2020-21,6.0
Nicollet Public School District,2723580,MINNESOTA,2021-22,7.0
Nicollet Public School District,2723580,MINNESOTA,2022-23,9.0
Norman County East School District,2700101,MINNESOTA,2017-18,7.0
Norman County East School District,2700101,MINNESOTA,2018-19,10.0
Norman County East School District,2700101,MINNESOTA,2019-20,6.0
Norman County East School District,2700101,MINNESOTA,2020-21,9.0
Norman County East School District,2700101,MINNESOTA,2021-22,8.0
Norman County East School District,2700101,MINNESOTA,2022-23,4.0
Norman County West School District,2791448,MINNESOTA,2017-18,3.0
Norman County West School District,2791448,MINNESOTA,2018-19,7.0
Norman County West School District,2791448,MINNESOTA,2019-20,0.0
Norman County West School District,2791448,MINNESOTA,2020-21,15.0
North Branch Public Schools,2723820,MINNESOTA,2017-18,190.0
North Branch Public Schools,2723820,MINNESOTA,2018-19,189.0
North Branch Public Schools,2723820,MINNESOTA,2019-20,191.0
North Branch Public Schools,2723820,MINNESOTA,2020-21,276.0
North St Paul-Maplewood Oakdale Dis,2723850,MINNESOTA,2017-18,103.0
North St Paul-Maplewood Oakdale Dis,2723850,MINNESOTA,2018-19,153.0
Northfield Public School District,2723880,MINNESOTA,2017-18,130.0
Northfield Public School District,2723880,MINNESOTA,2018-19,137.0
Northfield Public School District,2723880,MINNESOTA,2019-20,150.0
Northfield Public School District,2723880,MINNESOTA,2020-21,207.0
Northfield Public School District,2723880,MINNESOTA,2021-22,181.0
Northfield Public School District,2723880,MINNESOTA,2022-23,170.0
Northland Community Schools,2730870,MINNESOTA,2017-18,18.0
Northland Community Schools,2730870,MINNESOTA,2018-19,13.0
Northland Community Schools,2730870,MINNESOTA,2020-21,13.0
Pierz Public School District,2728320,MINNESOTA,2019-20,22.0
Orono Public School District,2725080,MINNESOTA,2021-22,109.0
Ortonville Public Schools,2700328,MINNESOTA,2017-18,7.0
Parkers Prairie Public School Dist.,2728110,MINNESOTA,2019-20,12.0
Parkers Prairie Public School Dist.,2728110,MINNESOTA,2020-21,19.0
Parkers Prairie Public School Dist.,2728110,MINNESOTA,2021-22,16.0
Parkers Prairie Public School Dist.,2728110,MINNESOTA,2022-23,15.0
Paynesville Public School District,2728140,MINNESOTA,2017-18,25.0
Paynesville Public School District,2728140,MINNESOTA,2018-19,36.0
Paynesville Public School District,2728140,MINNESOTA,2019-20,33.0
Paynesville Public School District,2728140,MINNESOTA,2020-21,53.0
Paynesville Public School District,2728140,MINNESOTA,2021-22,53.0
Paynesville Public School District,2728140,MINNESOTA,2022-23,10.0
Pelican Rapids Public School Dist.,2728170,MINNESOTA,2017-18,0.0
Pelican Rapids Public School Dist.,2728170,MINNESOTA,2018-19,46.0
Pelican Rapids Public School Dist.,2728170,MINNESOTA,2019-20,49.0
Pelican Rapids Public School Dist.,2728170,MINNESOTA,2020-21,67.0
Pequot Lakes Public Schools,2728200,MINNESOTA,2017-18,63.0
Pequot Lakes Public Schools,2728200,MINNESOTA,2018-19,60.0
Pequot Lakes Public Schools,2728200,MINNESOTA,2019-20,60.0
Pequot Lakes Public Schools,2728200,MINNESOTA,2020-21,117.0
Pequot Lakes Public Schools,2728200,MINNESOTA,2021-22,95.0
Pequot Lakes Public Schools,2728200,MINNESOTA,2022-23,97.0
Perham-Dent Public School District,2728230,MINNESOTA,2017-18,53.0
Perham-Dent Public School District,2728230,MINNESOTA,2018-19,50.0
Perham-Dent Public School District,2728230,MINNESOTA,2019-20,53.0
Perham-Dent Public School District,2728230,MINNESOTA,2020-21,77.0
Perham-Dent Public School District,2728230,MINNESOTA,2021-22,51.0
Perham-Dent Public School District,2728230,MINNESOTA,2022-23,55.0
Pierz Public School District,2728320,MINNESOTA,2017-18,22.0
Parkers Prairie Public School Dist.,2728110,MINNESOTA,2018-19,11.0
Orono Public School District,2725080,MINNESOTA,2022-23,89.0
Parkers Prairie Public School Dist.,2728110,MINNESOTA,2017-18,11.0
Park Rapids Public School District,2728080,MINNESOTA,2021-22,211.0
Ortonville Public Schools,2700328,MINNESOTA,2018-19,10.0
Ortonville Public Schools,2700328,MINNESOTA,2019-20,6.0
Ortonville Public Schools,2700328,MINNESOTA,2020-21,15.0
Ortonville Public Schools,2700328,MINNESOTA,2021-22,18.0
Ortonville Public Schools,2700328,MINNESOTA,2022-23,18.0
Osakis Public School District,2725140,MINNESOTA,2017-18,14.0
Osakis Public School District,2725140,MINNESOTA,2018-19,16.0
Osakis Public School District,2725140,MINNESOTA,2019-20,20.0
Osakis Public School District,2725140,MINNESOTA,2020-21,41.0
Osakis Public School District,2725140,MINNESOTA,2021-22,32.0
Osakis Public School District,2725140,MINNESOTA,2022-23,33.0
Osseo Public School District,2725200,MINNESOTA,2017-18,439.0
Osseo Public School District,2725200,MINNESOTA,2018-19,459.0
Osseo Public School District,2725200,MINNESOTA,2019-20,463.0
Osseo Public School District,2725200,MINNESOTA,2020-21,673.0
Osseo Public School District,2725200,MINNESOTA,2021-22,645.0
Osseo Public School District,2725200,MINNESOTA,2022-23,623.0
Owatonna Public School District,2728050,MINNESOTA,2017-18,74.0
Owatonna Public School District,2728050,MINNESOTA,2018-19,77.0
Owatonna Public School District,2728050,MINNESOTA,2019-20,93.0
Owatonna Public School District,2728050,MINNESOTA,2020-21,171.0
Owatonna Public School District,2728050,MINNESOTA,2021-22,119.0
Owatonna Public School District,2728050,MINNESOTA,2022-23,125.0
Park Rapids Public School District,2728080,MINNESOTA,2017-18,118.0
Park Rapids Public School District,2728080,MINNESOTA,2018-19,100.0
Park Rapids Public School District,2728080,MINNESOTA,2019-20,99.0
Park Rapids Public School District,2728080,MINNESOTA,2020-21,184.0
Park Rapids Public School District,2728080,MINNESOTA,2022-23,206.0
Lyle Public School District,2718360,MINNESOTA,2018-19,0.0
Quitman School Dist,2803780,MISSISSIPPI,2022-23,22.0
Neshoba County School District,2803060,MISSISSIPPI,2019-20,60.0
North Bolivar Cons School Dist,2800186,MISSISSIPPI,2021-22,10.0
North Bolivar Cons School Dist,2800186,MISSISSIPPI,2022-23,45.0
North Panola School District,2803210,MISSISSIPPI,2017-18,72.0
North Panola School District,2803210,MISSISSIPPI,2018-19,177.0
North Panola School District,2803210,MISSISSIPPI,2019-20,120.0
North Panola School District,2803210,MISSISSIPPI,2020-21,70.0
North Panola School District,2803210,MISSISSIPPI,2021-22,80.0
North Panola School District,2803210,MISSISSIPPI,2022-23,85.0
North Pike School Dist,2803240,MISSISSIPPI,2017-18,121.0
North Pike School Dist,2803240,MISSISSIPPI,2018-19,114.0
North Pike School Dist,2803240,MISSISSIPPI,2019-20,110.0
North Pike School Dist,2803240,MISSISSIPPI,2020-21,206.0
North Pike School Dist,2803240,MISSISSIPPI,2021-22,116.0
North Pike School Dist,2803240,MISSISSIPPI,2022-23,120.0
North Tippah School Dist,2803270,MISSISSIPPI,2017-18,85.0
North Tippah School Dist,2803270,MISSISSIPPI,2018-19,75.0
North Tippah School Dist,2803270,MISSISSIPPI,2019-20,88.0
North Tippah School Dist,2803270,MISSISSIPPI,2020-21,129.0
North Tippah School Dist,2803270,MISSISSIPPI,2021-22,141.0
North Tippah School Dist,2803270,MISSISSIPPI,2022-23,105.0
Noxubee County School District,2803300,MISSISSIPPI,2017-18,40.0
Noxubee County School District,2803300,MISSISSIPPI,2018-19,45.0
Noxubee County School District,2803300,MISSISSIPPI,2019-20,42.0
Noxubee County School District,2803300,MISSISSIPPI,2020-21,75.0
Noxubee County School District,2803300,MISSISSIPPI,2021-22,42.0
Newton Municipal School District,2803180,MISSISSIPPI,2022-23,40.0
Newton Municipal School District,2803180,MISSISSIPPI,2020-21,38.0
Natchez-Adams School District,2803030,MISSISSIPPI,2022-23,169.0
Neshoba County School District,2803060,MISSISSIPPI,2017-18,59.0
Neshoba County School District,2803060,MISSISSIPPI,2020-21,130.0
Neshoba County School District,2803060,MISSISSIPPI,2021-22,174.0
Neshoba County School District,2803060,MISSISSIPPI,2022-23,141.0
Nettleton School Dist,2803090,MISSISSIPPI,2017-18,21.0
Nettleton School Dist,2803090,MISSISSIPPI,2018-19,14.0
Nettleton School Dist,2803090,MISSISSIPPI,2019-20,14.0
Nettleton School Dist,2803090,MISSISSIPPI,2020-21,44.0
Nettleton School Dist,2803090,MISSISSIPPI,2021-22,31.0
New Albany Public Schools,2803120,MISSISSIPPI,2018-19,57.0
New Albany Public Schools,2803120,MISSISSIPPI,2019-20,57.0
New Albany Public Schools,2803120,MISSISSIPPI,2020-21,104.0
New Albany Public Schools,2803120,MISSISSIPPI,2021-22,84.0
New Albany Public Schools,2803120,MISSISSIPPI,2022-23,49.0
Newton County School District,2803150,MISSISSIPPI,2017-18,78.0
Newton County School District,2803150,MISSISSIPPI,2018-19,103.0
Newton County School District,2803150,MISSISSIPPI,2019-20,78.0
Newton County School District,2803150,MISSISSIPPI,2020-21,203.0
Newton County School District,2803150,MISSISSIPPI,2021-22,126.0
Newton County School District,2803150,MISSISSIPPI,2022-23,43.0
Newton Municipal School District,2803180,MISSISSIPPI,2017-18,27.0
Newton Municipal School District,2803180,MISSISSIPPI,2018-19,25.0
Newton Municipal School District,2803180,MISSISSIPPI,2019-20,117.0
Newton Municipal School District,2803180,MISSISSIPPI,2021-22,56.0
Natchez-Adams School District,2803030,MISSISSIPPI,2021-22,138.0
Noxubee County School District,2803300,MISSISSIPPI,2022-23,71.0
Ocean Springs School Dist,2803360,MISSISSIPPI,2018-19,184.0
Pearl Public School District,2803520,MISSISSIPPI,2020-21,270.0
Pearl Public School District,2803520,MISSISSIPPI,2021-22,208.0
Pearl Public School District,2803520,MISSISSIPPI,2022-23,208.0
Pearl River Co School Dist,2803540,MISSISSIPPI,2017-18,190.0
Pearl River Co School Dist,2803540,MISSISSIPPI,2018-19,223.0
Pearl River Co School Dist,2803540,MISSISSIPPI,2019-20,204.0
Pearl River Co School Dist,2803540,MISSISSIPPI,2020-21,324.0
Pearl River Co School Dist,2803540,MISSISSIPPI,2022-23,346.0
Perry Co School Dist,2803570,MISSISSIPPI,2017-18,102.0
Perry Co School Dist,2803570,MISSISSIPPI,2018-19,67.0
Perry Co School Dist,2803570,MISSISSIPPI,2019-20,91.0
Perry Co School Dist,2803570,MISSISSIPPI,2020-21,132.0
Perry Co School Dist,2803570,MISSISSIPPI,2021-22,221.0
Perry Co School Dist,2803570,MISSISSIPPI,2022-23,205.0
Petal School Dist,2803530,MISSISSIPPI,2017-18,247.0
Petal School Dist,2803530,MISSISSIPPI,2018-19,268.0
Petal School Dist,2803530,MISSISSIPPI,2019-20,205.0
Petal School Dist,2803530,MISSISSIPPI,2020-21,309.0
Petal School Dist,2803530,MISSISSIPPI,2021-22,226.0
Petal School Dist,2803530,MISSISSIPPI,2022-23,237.0
Philadelphia Public School Dist,2803600,MISSISSIPPI,2018-19,19.0
Philadelphia Public School Dist,2803600,MISSISSIPPI,2020-21,44.0
Philadelphia Public School Dist,2803600,MISSISSIPPI,2021-22,35.0
Philadelphia Public School Dist,2803600,MISSISSIPPI,2022-23,35.0
Pearl Public School District,2803520,MISSISSIPPI,2019-20,208.0
Ocean Springs School Dist,2803360,MISSISSIPPI,2017-18,125.0
Pearl Public School District,2803520,MISSISSIPPI,2018-19,304.0
Pass Christian Public School Dist,2803510,MISSISSIPPI,2022-23,104.0
Ocean Springs School Dist,2803360,MISSISSIPPI,2019-20,180.0
Ocean Springs School Dist,2803360,MISSISSIPPI,2020-21,443.0
Ocean Springs School Dist,2803360,MISSISSIPPI,2021-22,232.0
Okolona Separate School Dist,2803390,MISSISSIPPI,2019-20,13.0
Okolona Separate School Dist,2803390,MISSISSIPPI,2020-21,23.0
Okolona Separate School Dist,2803390,MISSISSIPPI,2021-22,36.0
Okolona Separate School Dist,2803390,MISSISSIPPI,2022-23,12.0
Oxford School District,2803450,MISSISSIPPI,2017-18,71.0
Oxford School District,2803450,MISSISSIPPI,2018-19,92.0
Pascagoula-Gautier School District,2803480,MISSISSIPPI,2017-18,119.0
